id,idtipo,nombre35,nombre50,nombre105,nombre105_ent_suc,observaciones,codigocif,siglavia,nombrevia,numerovia,restodom,codpostal,poblacion,provincia,codpais,servtasa,telefono,pendbaja,numfax,dirinternet,fchbaja,motbaja,codentsuc,fechactualiza,fechaalta,codaut,codprov,nomcomercial,indicativonc,bic,nomentmatriz,direntmatriz,locentmatriz,cpentmatriz,telentmatriz,faxentmatriz,internetentmatriz,cod_autonomia,anagrama
1966,6,"FINCONSUM, E.F.C., S.A.","FINCONSUM, E.F.C., S.A.","FINCONSUM, ESTABLECIMIENTO FINANCIERO DE CREDITO, S.A.",NULL,NULL,A08980153,NULL,"GRAN VIA CARLOS III",87,NULL,8028,BARCELONA,NULL,ES,NULL,934048610,NULL,933301853,WWW.CREDISTAR.COM,NULL,NULL,0000,2001-10-22,1996-12-31,NULL,8,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,FINCONSUM
1967,6,"BMW FINANCIAL SERVICES IBERICA","BMW FINANCIAL SERVICES IBERICA, E.F.C., S.A.","BMW FINANCIAL SERVICES IBERICA, ESTABLECIMIENTO FINANCIERO DE CREDITO, S.A.","BMW BANK GMBH, SUCURSAL EN ESPAÑA",NULL,A28332740,AV,"DE BURGOS",118,NULL,28050,MADRID,NULL,ES,NULL,913350700,NULL,913350706,NULL,2010-02-24,"POR FUSION POR ABSORCION POR BMW BANK GMBH Y AFECTACION PARIMONIAL A",1533,2010-02-24,1996-07-24,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,"BMW FINANCI"
1968,6,"FINANCIACAIXA 2, E.F.C., S.A.","FINANCIACAIXA 2, E.F.C., S.A.","FINANCIACAIXA 2, ESTABLECIMIENTO FINANCIERO DE CREDITO, S.A.",NULL,NULL,A58513318,AV,DIAGONAL,621-629,"PL. 12",8028,BARCELONA,NULL,ES,NULL,934197409,NULL,934199093,NULL,NULL,NULL,0000,2008-03-06,1996-12-31,NULL,8,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,"FINANCIACAIXA 2"
1969,6,"MERCEDES-BENZ CREDIT E.F.C., S.A.","MERCEDES-BENZ CREDIT E.F.C., S.A.","MERCEDES-BENZ CREDIT ESTABLECIMIENTO FINANCIERO DE CREDITO, S.A.","MERCEDES-BENZ CREDIT ESTABLECIMIENTO FINANCIERO DE CREDITO, S.A.",NULL,A78434370,PS,"DOCE ESTRELLAS (ED. GEMINIS)",4,"MZ.10,P.E.C.NACIONES",28042,MADRID,NULL,ES,NULL,917212900,NULL,917212902,NULL,1997-06-24,"POR FUSION POR ABSORCION POR",4799,2000-10-18,1996-11-22,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,MERCEDES-BENZ
1970,6,"BANASTURIAS LEASING E.F.C., S.A.","BANASTURIAS LEASING E.F.C., S.A.","BANASTURIAS LEASING E.F.C., S.A.","BANCO DE ASTURIAS, S.A.",NULL,A58791070,PZ,"DE CATALUNYA",1,"PL. 4",8201,SABADELL,BARCELONA,ES,NULL,937270909,NULL,937262689,NULL,2003-08-01,"POR FUSION POR ABSORCION POR",0118,2008-03-06,1996-12-31,NULL,8,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,BANASTURIAS
1971,6,"BNP-CONSUMO, E.F.C. S.A.","BNP-CONSUMO, E.F.C. S.A.","BNP-CONSUMO, ESTABLECIMIENTO FINANCIERO DE CREDITO S.A.",NULL,NULL,A79279931,CL,GENOVA,27,NULL,28004,MADRID,NULL,ES,NULL,913085700,NULL,913084985,NULL,2003-01-08,"POR DISOLUCION",0000,2008-03-06,1996-12-31,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,BNP-CONSUMO
1972,6,"FINANMADRID, S.A., E.F.C.","FINANMADRID, S.A., E.F.C.","FINANMADRID, S.A., ESTABLECIMIENTO FINANCIERO DE CREDITO",NULL,NULL,A79412771,CL,"DOCTOR ESQUERDO",138,NULL,28007,MADRID,NULL,ES,NULL,917796802,NULL,915812731,WWW.FINANMADRID.ES,NULL,NULL,0000,2009-12-01,1996-12-09,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,FINANMADRID
1973,6,"SERVICIOS FINANCIEROS CARREFOUR,EFC","SERVICIOS FINANCIEROS CARREFOUR, E.F.C., S.A.","SERVICIOS FINANCIEROS CARREFOUR, ESTABLECIMIENTO FINANCIERO DE CREDITO, S.A.",NULL,NULL,A79456232,CL,"JUAN ESPLANDIU",11,NULL,28007,MADRID,NULL,ES,NULL,913891500,NULL,914097050,WWW.CARREFOUR.ES,NULL,NULL,0000,2004-11-23,1996-10-02,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,CARREFOUR
1974,6,"COFIDIS HISPANIA EFC, S.A.","COFIDIS HISPANIA EFC, S.A.","COFIDIS HISPANIA EFC, S.A.","COFIDIS, S.A. SUCURSAL EN ESPAÑA",NULL,A79528246,PZ,"DE LA PAU",S/N,"EDIFICIO WTC, AP1",8940,"CORNELLA DE LLOBREGAT",BARCELONA,ES,NULL,902113820,NULL,934183057,WWW.COFIDIS.ES,2012-01-11,"POR FUSION POR ABSORCION POR ENT. MATRIZ Y APORTACION PATRIMONIO A",1543,2012-01-11,1996-10-21,NULL,8,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,COFIDIS
1975,6,"COFIBER FINANCIERA, E.F.C., S.A.","COFIBER FINANCIERA, E.F.C., S.A.","COFIBER FINANCIERA, ESTABLECIMIENTO FINANCIERO DE CREDITO, SOCIEDAD ANONIMA",NULL,NULL,A79352274,CL,"ANTONIO MAURA",4,NULL,28014,MADRID,NULL,ES,NULL,915320600,NULL,915326516,NULL,NULL,NULL,0000,2007-01-18,1996-12-17,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,COFIBER
1976,6,"ARAFIN E.F.C., S.A.","ARAFIN ESTABLECIMIENTO FINANCIERO DE CREDITO, S.A.","ARAFIN ESTABLECIMIENTO FINANCIERO DE CREDITO, S.A.",NULL,NULL,A81833527,CL,"SANTISIMA TRINIDAD",2,NULL,28010,MADRID,NULL,ES,NULL,914460549,NULL,914476069,NULL,2010-05-10,"POR CAMBIO DE OBJETO SOCIAL",0000,2010-05-10,1997-10-22,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,"ARAFIN EFC, SA"
